region_name_1_20000,prefecture,region_name_10km,mesh_10km,mesh_1km,number_of_factories,number_of_workers,shipment
東京,東京,溝口,533934,53393445,13,355,541458
東京,東京,溝口,533934,53393446,1,5,0
東京,東京,溝口,533934,53393447,6,45,29148
東京,東京,溝口,533934,53393448,8,95,127286
東京,東京,溝口,533934,53393449,1,27,0
東京,東京,溝口,533934,53393430,1,8,0
東京,東京,溝口,533934,53393431,1,35,0
東京,東京,溝口,533934,53393432,3,40,48404
東京,東京,溝口,533934,53393433,2,9,0
東京,東京,溝口,533934,53393434,4,82,135666
東京,東京,溝口,533934,53393435,5,60,72150
東京,東京,溝口,533934,53393436,7,61,75908
東京,東京,溝口,533934,53393437,15,192,298062
東京,東京,溝口,533934,53393438,57,1198,2180667
東京,東京,溝口,533934,53393439,8,203,419766
東京,東京,溝口,533934,53393420,1,5,0
東京,東京,溝口,533934,53393421,1,11,0
東京,東京,溝口,533934,53393422,2,21,0
東京,東京,溝口,533934,53393426,6,96,165481
東京,東京,溝口,533934,53393427,6,124,148195
東京,東京,溝口,533934,53393428,42,1022,1847166
東京,東京,溝口,533934,53393429,23,677,1480406
東京,東京,溝口,533934,53393410,1,20,0
東京,東京,溝口,533934,53393411,1,24,0
東京,東京,溝口,533934,53393412,2,20,0
東京,東京,溝口,533934,53393413,2,19,0
東京,東京,溝口,533934,53393414,5,121,128172
東京,東京,溝口,533934,53393415,5,67,86194
東京,東京,溝口,533934,53393416,11,117,114000
東京,東京,溝口,533934,53393417,5,48,149504
東京,東京,溝口,533934,53393418,8,106,146906
東京,東京,溝口,533934,53393419,18,1543,1611210
東京,東京,溝口,533934,53393400,1,19,0
東京,東京,溝口,533934,53393402,5,82,110122
東京,東京,溝口,533934,53393403,6,90,175991
東京,東京,溝口,533934,53393404,1,124,0
東京,東京,溝口,533934,53393405,9,87,71376
東京,東京,溝口,533934,53393406,3,42,67365
東京,東京,溝口,533934,53393407,5,78,224374
東京,東京,溝口,533934,53393408,10,161,253635
東京,東京,溝口,533934,53393409,11,125,195288
東京,東京,東京西南部,533935,53393591,4,83,137183
東京,東京,東京西南部,533935,53393592,3,21,15302
東京,東京,東京西南部,533935,53393593,7,98,102763
東京,東京,東京西南部,533935,53393595,2,17,0
東京,東京,東京西南部,533935,53393596,1,11,0
東京,東京,東京西南部,533935,53393597,3,57,151349
東京,東京,東京西南部,533935,53393598,2,21,0
東京,東京,東京西南部,533935,53393599,4,39,73300
東京,東京,東京西南部,533935,53393580,5,70,110778
東京,東京,東京西南部,533935,53393581,1,17,0
東京,東京,東京西南部,533935,53393582,3,29,14049
東京,東京,東京西南部,533935,53393583,3,12,7421
東京,東京,東京西南部,533935,53393584,4,37,168544
東京,東京,東京西南部,533935,53393585,4,38,28047
東京,東京,東京西南部,533935,53393586,7,110,141807
東京,東京,東京西南部,533935,53393587,2,10,0
東京,東京,東京西南部,533935,53393588,3,36,22736
東京,東京,東京西南部,533935,53393589,17,219,345115
東京,東京,東京西南部,533935,53393570,3,40,52231
東京,東京,東京西南部,533935,53393571,2,10,0
東京,東京,東京西南部,533935,53393572,4,97,139592
東京,東京,東京西南部,533935,53393573,7,85,106940
東京,東京,東京西南部,533935,53393574,11,169,155263
東京,東京,東京西南部,533935,53393575,7,346,763301
東京,東京,東京西南部,533935,53393576,7,73,141261
東京,東京,東京西南部,533935,53393577,12,110,320225
東京,東京,東京西南部,533935,53393578,23,215,319021
東京,東京,東京西南部,533935,53393579,13,144,319553
東京,東京,東京西南部,533935,53393560,1,12,0
東京,東京,東京西南部,533935,53393561,2,8,0
東京,東京,東京西南部,533935,53393562,4,25,19248
東京,東京,東京西南部,533935,53393563,8,57,52637
東京,東京,東京西南部,533935,53393564,3,22,29451
東京,東京,東京西南部,533935,53393565,5,53,61892
東京,東京,東京西南部,533935,53393566,9,114,130933
東京,東京,東京西南部,533935,53393567,2,15,0
東京,東京,東京西南部,533935,53393568,16,138,180941
東京,東京,東京西南部,533935,53393569,8,228,306859
東京,東京,東京西南部,533935,53393550,6,43,52341
東京,東京,東京西南部,533935,53393551,15,197,315321
東京,東京,東京西南部,533935,53393552,4,61,112198
東京,東京,東京西南部,533935,53393553,6,63,35762
東京,東京,東京西南部,533935,53393554,4,37,47985
東京,東京,東京西南部,533935,53393555,20,462,825355
東京,東京,東京西南部,533935,53393556,6,65,108507
東京,東京,東京西南部,533935,53393557,15,541,993176
東京,東京,東京西南部,533935,53393558,1,7,0
東京,東京,東京西南部,533935,53393559,2,78,0
東京,東京,東京西南部,533935,53393540,4,34,35982
東京,東京,東京西南部,533935,53393541,5,67,122628
東京,東京,東京西南部,533935,53393542,2,24,0
東京,東京,東京西南部,533935,53393543,2,11,0
東京,東京,東京西南部,533935,53393544,5,33,38798
東京,東京,東京西南部,533935,53393545,26,449,652525
東京,東京,東京西南部,533935,53393546,32,335,480058
東京,東京,東京西南部,533935,53393547,60,996,2407786
東京,東京,東京西南部,533935,53393548,18,230,322469
東京,東京,東京西南部,533935,53393549,14,212,358903
東京,東京,東京西南部,533935,53393530,2,58,0
東京,東京,東京西南部,533935,53393531,5,47,88158
東京,東京,東京西南部,533935,53393532,4,46,70591
東京,東京,東京西南部,533935,53393533,1,10,0
東京,東京,東京西南部,533935,53393534,11,347,672629
東京,東京,東京西南部,533935,53393535,15,168,198949
東京,東京,東京西南部,533935,53393536,62,601,648213
東京,東京,東京西南部,533935,53393537,54,640,955161
東京,東京,東京西南部,533935,53393538,24,445,666421
東京,東京,東京西南部,533935,53393539,36,913,1749846
東京,東京,東京西南部,533935,53393520,4,78,61670
東京,東京,東京西南部,533935,53393522,7,186,206837
東京,東京,東京西南部,533935,53393523,4,50,53852
東京,東京,東京西南部,533935,53393524,8,92,82309
東京,東京,東京西南部,533935,53393525,5,81,460139
東京,東京,東京西南部,533935,53393526,12,182,210717
東京,東京,東京西南部,533935,53393527,45,299,399602
東京,東京,東京西南部,533935,53393528,21,277,373132
東京,東京,東京西南部,533935,53393529,24,413,836628
東京,東京,東京西南部,533935,53393510,25,308,525754
東京,東京,東京西南部,533935,53393511,51,1917,5789757
東京,東京,東京西南部,533935,53393512,7,137,264269
東京,東京,東京西南部,533935,53393513,3,31,35060
東京,東京,東京西南部,533935,53393515,9,73,65724
東京,東京,東京西南部,533935,53393516,14,184,203961
東京,東京,東京西南部,533935,53393517,50,407,410042
東京,東京,東京西南部,533935,53393518,15,117,106044
東京,東京,東京西南部,533935,53393519,48,706,1015623
東京,東京,東京西南部,533935,53393500,15,257,530465
東京,東京,東京西南部,533935,53393501,88,1121,1889266
東京,東京,東京西南部,533935,53393502,11,87,81347
東京,東京,東京西南部,533935,53393503,3,30,20507
東京,東京,東京西南部,533935,53393504,4,33,86075
東京,東京,東京西南部,533935,53393505,18,195,232354
東京,東京,東京西南部,533935,53393506,29,389,537785
東京,東京,東京西南部,533935,53393507,15,153,215002
東京,東京,東京西南部,533935,53393508,12,316,317341
東京,東京,東京西南部,533935,53393509,22,241,405000
東京,東京,東京南部,533936,53393690,24,278,410074
東京,東京,東京南部,533936,53393691,11,136,239293
東京,東京,東京南部,533936,53393692,29,590,1406434
東京,東京,東京南部,533936,53393693,7,630,1465914
東京,東京,東京南部,533936,53393694,23,346,612208
東京,東京,東京南部,533936,53393695,10,158,303968
東京,東京,東京南部,533936,53393696,5,419,1107718
東京,東京,東京南部,533936,53393697,13,230,1059211
東京,東京,東京南部,533936,53393698,2,30,0
東京,東京,東京南部,533936,53393699,4,37,36583
東京,東京,東京南部,533936,53393680,21,250,537930
東京,東京,東京南部,533936,53393682,11,195,560955
東京,東京,東京南部,533936,53393683,1,21,0
東京,東京,東京南部,533936,53393684,9,252,536161
東京,東京,東京南部,533936,53393685,24,382,829659
東京,東京,東京南部,533936,53393686,5,177,1516788
東京,東京,東京南部,533936,53393689,16,135,146120
東京,東京,東京南部,533936,53393670,23,268,543805
東京,東京,東京南部,533936,53393671,1,4,0
東京,東京,東京南部,533936,53393674,3,44,239074
東京,東京,東京南部,533936,53393675,2,614,0
東京,東京,東京南部,533936,53393676,3,78,194146
東京,東京,東京南部,533936,53393677,4,78,98169
東京,東京,東京南部,533936,53393678,1,8,0
東京,東京,東京南部,533936,53393679,1,7,0
東京,東京,東京南部,533936,53393660,13,386,1346065
東京,東京,東京南部,533936,53393663,3,339,351656
東京,東京,東京南部,533936,53393664,7,207,974288
東京,東京,東京南部,533936,53393665,3,32,65468
東京,東京,東京南部,533936,53393666,14,141,264071
東京,東京,東京南部,533936,53393667,17,399,2184645
東京,東京,東京南部,533936,53393650,5,85,920325
東京,東京,東京南部,533936,53393656,3,107,339087
東京,東京,東京南部,533936,53393657,3,57,474768
東京,東京,東京南部,533936,53393640,3,41,132920
東京,東京,東京南部,533936,53393646,1,9,0
東京,東京,東京南部,533936,53393630,3,94,229790
東京,東京,東京南部,533936,53393623,1,38,0
東京,東京,東京南部,533936,53393602,1,93,0
東京,千葉,浦安,533937,53393790,9,450,1901712
東京,千葉,浦安,533937,53393791,7,76,136942
東京,千葉,浦安,533937,53393792,14,274,836516
東京,千葉,浦安,533937,53393793,1,161,0
東京,千葉,浦安,533937,53393794,8,546,1252765
東京,千葉,浦安,533937,53393795,1,174,0
東京,千葉,浦安,533937,53393799,12,2802,16595752
東京,千葉,浦安,533937,53393780,4,54,66036
東京,千葉,浦安,533937,53393781,4,49,39866
東京,千葉,浦安,533937,53393782,3,51,111456
東京,千葉,浦安,533937,53393783,11,468,1354460
東京,千葉,浦安,533937,53393770,7,56,72765
東京,千葉,浦安,533937,53393771,3,32,28339
東京,千葉,浦安,533937,53393772,1,11,0
東京,千葉,浦安,533937,53393760,1,8,0
東京,千葉,浦安,533937,53393761,1,26,0
東京,千葉,浦安,533937,53393762,19,291,1036700
東京,千葉,浦安,533937,53393751,16,306,1429218
東京,千葉,浦安,533937,53393752,30,719,3689857
東京,千葉,浦安,533937,53393753,5,138,294691
東京,千葉,浦安,533937,53393741,1,60,0
東京,千葉,浦安,533937,53393742,3,60,128728
東京,千葉,浦安,533937,53393743,1,34,0
東京,千葉,浦安,533937,53393732,1,81,0
東京,東京,猪丸,533940,53394099,1,14,0
東京,東京,猪丸,533940,53394057,1,24,0
東京,東京,猪丸,533940,53394041,1,7,0
東京,東京,猪丸,533940,53394047,1,4,0
東京,東京,猪丸,533940,53394033,1,7,0
東京,東京,猪丸,533940,53394015,1,6,0
東京,東京,猪丸,533940,53394006,1,4,0
東京,東京,猪丸,533940,53394007,2,30,0
東京,東京,五日市,533941,53394199,5,75,93318
東京,東京,五日市,533941,53394188,5,43,225957
東京,東京,五日市,533941,53394189,5,38,33991
東京,東京,五日市,533941,53394174,1,5,0
東京,東京,五日市,533941,53394175,1,11,0
東京,東京,五日市,533941,53394178,4,51,52215
東京,東京,五日市,533941,53394161,2,31,0
東京,東京,五日市,533941,53394165,1,18,0
東京,東京,五日市,533941,53394166,3,21,19541
東京,東京,五日市,533941,53394168,1,298,0
東京,東京,五日市,533941,53394154,1,7,0
東京,東京,五日市,533941,53394158,1,27,0
東京,東京,五日市,533941,53394159,6,145,250822
東京,東京,五日市,533941,53394140,2,9,0
東京,東京,五日市,533941,53394148,1,10,0
東京,東京,五日市,533941,53394138,1,6,0
東京,東京,五日市,533941,53394139,17,512,871830
東京,東京,五日市,533941,53394129,4,30,14804
東京,東京,五日市,533941,53394107,1,6,0
東京,東京,五日市,533941,53394108,2,39,0
東京,東京,五日市,533941,53394109,1,5,0
東京,東京,拝島,533942,53394294,1,5,0
東京,東京,拝島,533942,53394295,6,72,150564
東京,東京,拝島,533942,53394296,12,778,2309453
東京,東京,拝島,533942,53394297,1,4,0
東京,東京,拝島,533942,53394299,1,54,0
東京,東京,拝島,533942,53394280,1,8,0
東京,東京,拝島,533942,53394281,3,178,592515
東京,東京,拝島,533942,53394282,14,479,1468914
東京,東京,拝島,533942,53394283,4,51,58723
東京,東京,拝島,533942,53394284,2,12,0
東京,東京,拝島,533942,53394285,4,36,31228
東京,東京,拝島,533942,53394286,9,188,201210
東京,東京,拝島,533942,53394287,2,255,0
東京,東京,拝島,533942,53394270,4,46,87778
東京,東京,拝島,533942,53394272,12,752,3212160
東京,東京,拝島,533942,53394274,3,17,13519
東京,東京,拝島,533942,53394275,4,55,76234
東京,東京,拝島,533942,53394276,3,68,138702
東京,東京,拝島,533942,53394277,2,54,0
東京,東京,拝島,533942,53394279,2,11,0
東京,東京,拝島,533942,53394260,6,57,54141
東京,東京,拝島,533942,53394261,7,131,74720
東京,東京,拝島,533942,53394262,7,81,126408
東京,東京,拝島,533942,53394263,3,69,36227
東京,東京,拝島,533942,53394264,1,29,0
東京,東京,拝島,533942,53394265,8,297,516347
東京,東京,拝島,533942,53394266,11,313,474043
東京,東京,拝島,533942,53394267,7,70,93499
東京,東京,拝島,533942,53394268,18,261,609428
東京,東京,拝島,533942,53394269,1,7,0
東京,東京,拝島,533942,53394251,1,5,0
東京,東京,拝島,533942,53394252,2,16,0
東京,東京,拝島,533942,53394253,2,417,0
東京,東京,拝島,533942,53394254,1,9,0
東京,東京,拝島,533942,53394255,1,12,0
東京,東京,拝島,533942,53394256,20,312,460863
東京,東京,拝島,533942,53394257,6,424,2949304
東京,東京,拝島,533942,53394258,10,908,6349333
東京,東京,拝島,533942,53394259,5,485,820499
東京,東京,拝島,533942,53394240,3,34,61117
東京,東京,拝島,533942,53394245,3,74,46837
東京,東京,拝島,533942,53394247,10,129,116368
東京,東京,拝島,533942,53394248,1,8,0
東京,東京,拝島,533942,53394249,2,31,0
東京,東京,拝島,533942,53394231,7,68,119138
東京,東京,拝島,533942,53394232,1,5,0
東京,東京,拝島,533942,53394234,1,4,0
東京,東京,拝島,533942,53394235,1,23,0
東京,東京,拝島,533942,53394236,2,34,0
東京,東京,拝島,533942,53394238,2,21,0
東京,東京,拝島,533942,53394239,7,70,119932
東京,東京,拝島,533942,53394220,7,102,156084
東京,東京,拝島,533942,53394222,1,4,0
東京,東京,拝島,533942,53394223,10,411,1209155
東京,東京,拝島,533942,53394226,1,12,0
東京,東京,拝島,533942,53394227,2,35,0
東京,東京,拝島,533942,53394229,5,104,202055
東京,東京,拝島,533942,53394210,15,175,265225
東京,東京,拝島,533942,53394211,22,283,387223
東京,東京,拝島,533942,53394212,5,24,36215
東京,東京,拝島,533942,53394213,14,218,991300
東京,東京,拝島,533942,53394214,32,701,1236257
東京,東京,拝島,533942,53394215,3,42,32144
東京,東京,拝島,533942,53394217,3,70,266201
東京,東京,拝島,533942,53394218,4,182,454496
東京,東京,拝島,533942,53394219,3,57,58106
東京,東京,拝島,533942,53394200,19,319,391009
東京,東京,拝島,533942,53394201,10,110,198123
東京,東京,拝島,533942,53394202,41,630,1008596
東京,東京,拝島,533942,53394203,13,256,189433
東京,東京,拝島,533942,53394204,16,464,609566
東京,東京,拝島,533942,53394205,11,260,355692
東京,東京,拝島,533942,53394206,15,386,544294
東京,東京,拝島,533942,53394207,1,4,0
東京,東京,拝島,533942,53394208,2,44,0
東京,東京,拝島,533942,53394209,17,2128,6594456
東京,東京,立川,533943,53394390,36,593,817628
東京,東京,立川,533943,53394391,7,275,537474
東京,東京,立川,533943,53394392,4,55,37853
東京,東京,立川,533943,53394394,7,68,53167
東京,東京,立川,533943,53394395,8,71,54586
東京,東京,立川,533943,53394396,5,33,20105
東京,東京,立川,533943,53394398,2,28,0
東京,東京,立川,533943,53394399,5,42,109180
東京,東京,立川,533943,53394380,60,2769,5642502
東京,東京,立川,533943,53394381,7,37,43036
東京,東京,立川,533943,53394382,3,23,11571
東京,東京,立川,533943,53394383,12,872,7912267
東京,東京,立川,533943,53394384,7,92,84657
東京,東京,立川,533943,53394385,6,42,46416
東京,東京,立川,533943,53394386,1,11,0
東京,東京,立川,533943,53394387,2,1161,0
東京,東京,立川,533943,53394388,1,5,0
東京,東京,立川,533943,53394389,3,1940,3433413
東京,東京,立川,533943,53394370,21,468,1002487
東京,東京,立川,533943,53394371,15,256,490233
東京,東京,立川,533943,53394372,6,115,136114
東京,東京,立川,533943,53394373,2,72,0
東京,東京,立川,533943,53394374,1,26,0
